mae,rmse,r2,mape,modelo,protocolo,fold,n,top1,top1_sempre_campeao
0.08995427367861233,0.11318598224539,-0.8082009393366432,0.8822695493693523,ols_(peso_consumo_fracao)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_AL,15,0.3333333333333333,0.3333333333333333
0.08485547194075994,0.10852956933510244,-0.6624843345652245,0.756842393509025,spl_(peso_consumo_fracao)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_AL,15,0.3333333333333333,0.3333333333333333
0.05017129587235538,0.05335689475336929,0.37040883803624924,0.42664416001125066,baseline_mediana_modelo,LOSO_paises_case,Estudo_L,5,1.0,1.0
0.059943399577620494,0.0711555643752539,-0.11968346483467363,0.515938417303993,ols_(fracao),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.07630537115517796,0.0841163673687201,-0.5647268956201705,0.6823791134060628,ols_(sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.04732370400921465,0.05677616688727269,0.2871311022225522,0.3998699404659585,ols_(modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07061067364362722,0.07878070633332528,-0.37251553898909506,0.6244503110352471,ols_(pais_status),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06943459661955746,0.07777753399892645,-0.3377836017635192,0.612486772434293,ols_(pais_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.054122032604730655,0.060716426839779986,0.1847516278836926,0.46958880324369556,ols_(pais_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08558509354493529,0.09422257422857527,-0.9633035869818063,0.7767762615042593,ols_(status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.052226061883137165,0.0594001218770065,0.21971689846004472,0.45014629126515776,ols_(status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06724683559394902,0.07344344729461072,-0.1928439623274052,0.6041551243018839,ols_(sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07585541744873567,0.08366799269061276,-0.5480900846101402,0.6778019994709252,ols_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06184202694687755,0.06753728038502939,-0.008706143971209057,0.5487454245342525,ols_(pais_status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.060726320183862856,0.06642258545877153,0.024316227441783078,0.5373064552011482,ols_(pais_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07606239230004747,0.08449807040650471,-0.5789599433094905,0.6945181502376193,ols_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.0668197108471703,0.07294896102253275,-0.1768354739829312,0.5997765082445385,ols_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08080949847784138,0.08882914006529603,-0.7449719295704227,0.7281969467498586,ols_(peso)_(sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.04729150649510653,0.056762904538681797,0.2874641015116224,0.3995397158051819,ols_(peso)_(modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07246927630348539,0.0804379721859082,-0.4308686112590807,0.6433567807731765,ols_(peso)_(pais_status),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.07185809807420632,0.079883540298954,-0.4112115979981017,0.6371396247634956,ols_(peso)_(pais_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.054094048368422396,0.0606958641300892,0.18530373141834489,0.46930184153955984,ols_(peso)_(pais_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08606709468099809,0.09478701820543912,-0.9868965353976229,0.7816793750580268,ols_(peso)_(status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06729495110497118,0.07604814620220113,-0.27895361323530454,0.5907214193305214,spl_(peso)_(status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.04990348121957613,0.05801070637587494,0.255792852167012,0.4263277666817191,ols_(peso)_(status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07152444253621082,0.0786204231101541,-0.36693631957877426,0.6480043294375903,ols_(peso)_(sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.05435711875936609,0.06089047493719879,0.18007099010507444,0.4719994648797816,spl_(peso)_(sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.0740013638090504,0.08186702303019264,-0.4821614926658555,0.6589418042348534,ols_(peso)_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06289704592360172,0.0729135787954962,-0.1756941565109833,0.5459841212421879,spl_(peso)_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06360557274928344,0.06937628456161356,-0.06438710517334689,0.566825886742658,ols_(peso)_(pais_status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06302560553956833,0.06876144881461384,-0.04560479687794916,0.560879946483398,ols_(peso)_(pais_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07652054521097004,0.08511042202960421,-0.6019280923008632,0.6992139728024674,ols_(peso)_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.058696957658304585,0.06449939139330986,0.07999801819332053,0.5164993308309985,spl_(peso)_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.0650602152214084,0.07095960678321124,-0.11352489222638851,0.5817388378116156,ols_(peso)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.054527584360479664,0.06101813431727619,0.17662935647018552,0.4737474713760717,spl_(peso)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06900688798481454,0.07742178916795046,-0.32557387484057765,0.6081359445063726,ols_(consumo)_(pais),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.04918579441432025,0.05763370453829599,0.2654343752352899,0.418967455533223,ols_(consumo)_(modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08678405607540776,0.09563293189266439,-1.0225183491424548,0.7889726008773121,ols_(consumo)_(pais_status),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.07124535321825012,0.07933692714984555,-0.3919648881697848,0.630906532383712,ols_(consumo)_(pais_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.060320608429326274,0.06602708696402106,0.03590061965167057,0.5331467568516046,ols_(consumo)_(pais_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08694624127378227,0.09582531858202721,-1.0306640158587688,0.7906224153380542,ols_(consumo)_(status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.05708257984851863,0.06307258284832155,0.12025104176248835,0.4999463546938478,ols_(consumo)_(status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06759368112779551,0.07384818389758288,-0.20602738218714545,0.607710738855709,ols_(consumo)_(sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08336105541173927,0.0916643126095935,-0.8581385839266107,0.7541524320169601,ols_(consumo)_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.0772021796624764,0.08602733035486014,-0.6366296739199018,0.7062002857571293,ols_(consumo)_(pais_status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.062442885642073474,0.06815352466520272,-0.027198014747346733,0.5549057089011379,ols_(consumo)_(pais_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07735626717742526,0.08623555411026239,-0.6445619810150567,0.7077795708978913,ols_(consumo)_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07394834673434583,0.08171573191102913,-0.4766884544205918,0.6728497753693776,ols_(consumo)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06652861278457953,0.07546010173791834,-0.2592509936832026,0.5829259111369594,ols_(fracao)_(pais),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.08360214922986223,0.09193785549506124,-0.8692451743968466,0.7566049373720809,ols_(fracao)_(sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.051729029950132344,0.059081582878805924,0.22806314931364302,0.445049249966857,ols_(fracao)_(modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07398666094661155,0.08185304898204314,-0.4816555495491257,0.6587922406784436,ols_(fracao)_(pais_status),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.08245818241226374,0.09064841273509569,-0.8171799541509426,0.7449680369816705,ols_(fracao)_(pais_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.057970250184021285,0.06384535926008605,0.09856129865253471,0.5090481349638865,ols_(fracao)_(pais_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08962019910637611,0.09904969680461694,-1.1696207732724337,0.8178230128268649,ols_(fracao)_(status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.05562131865965973,0.06186575450110823,0.15359512292322286,0.4849628060820397,ols_(fracao)_(status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07417781582987379,0.0820141714887277,-0.487494379492178,0.6752018123351012,ols_(fracao)_(sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08508649088580396,0.09364236091836681,-0.9391983756266877,0.7717042704382199,ols_(fracao)_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06504568422712685,0.07094350805681508,-0.11301969497688091,0.5815898692154574,ols_(fracao)_(pais_status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07309080000941486,0.08060850709048932,-0.43694215336832176,0.664059906595956,ols_(fracao)_(pais_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.0798986413643032,0.08971914833542843,-0.7801139933787351,0.7338363995779308,ols_(fracao)_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07558850041160878,0.08386810081303667,-0.5555040513118936,0.6896609681388559,ols_(fracao)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07097402229165901,0.07909788555248638,-0.3835895639822935,0.6281464427403717,ols_(peso_consumo)_(pais),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.05230453880375137,0.059451444831997095,0.21836795392204633,0.4509510628530394,ols_(peso_consumo)_(modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08646934758462195,0.09526069936757203,-1.0068044743915383,0.7857712568322296,ols_(peso_consumo)_(pais_status),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.07983230415969786,0.08777364338738773,-0.7037496556886917,0.7182565247311647,ols_(peso_consumo)_(pais_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06218674736899134,0.06788949419501243,-0.019254589020546886,0.5522796697016468,ols_(peso_consumo)_(pais_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08928563322897538,0.0986410108077198,-1.1517536948844103,0.8144196712880643,ols_(peso_consumo)_(status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06905871657146075,0.07746463507627471,-0.3270414496118135,0.6086631661800255,spl_(peso_consumo)_(status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.05671101356217956,0.06275787789443105,0.1290082745745269,0.49613642075476266,ols_(peso_consumo)_(status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07535869972796752,0.08356388964161206,-0.5442400905717479,0.6873055969407891,ols_(peso_consumo)_(sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.05639371650576377,0.06249332291241119,0.13633610434897858,0.49288292105642384,spl_(peso_consumo)_(sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08325236728803038,0.09154130553765637,-0.8531549469709845,0.7530468117753905,ols_(peso_consumo)_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.07106097390258703,0.07917428696257418,-0.38626369983849007,0.6290309502449505,spl_(peso_consumo)_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.07690275065477147,0.08562369862198649,-0.6213078931827116,0.7031313433518264,ols_(peso_consumo)_(pais_status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07059619811298636,0.0774643626092022,-0.32703211439807034,0.6384893411060204,ols_(peso_consumo)_(pais_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.059841351364732384,0.06556686921718588,0.04929358776473791,0.5282328663769492,spl_(peso_consumo)_(pais_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07958049904089144,0.08927845546206309,-0.7626694030826495,0.7305758218854284,ols_(peso_consumo)_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.0603697648292111,0.06607472014453805,0.03450907909359546,0.5336507517495223,spl_(peso_consumo)_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07384532492751775,0.08158203825282778,-0.47186043964233026,0.6717938078569335,ols_(peso_consumo)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.062269344907253846,0.06797464909307999,-0.02181312787999845,0.5531279217825091,spl_(peso_consumo)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06775375616476038,0.0764082591650689,-0.2910948229286312,0.5953885728678868,ols_(peso_fracao)_(pais),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.05141252327497392,0.058884660722033105,0.2332003894095106,0.4418034537864394,ols_(peso_fracao)_(modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08291070769725173,0.09115589791019975,-0.8375834726303988,0.7495713100701347,ols_(peso_fracao)_(pais_status),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.08006882898197179,0.08802751775337489,-0.7136196776834407,0.7206625523836446,ols_(peso_fracao)_(pais_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.05913206365958368,0.06489993376799993,0.06853608140177492,0.5209605705525383,ols_(peso_fracao)_(pais_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08938010868395134,0.09875626882459843,-1.156785106355723,0.8153807144249641,ols_(peso_fracao)_(status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.05539976648839331,0.06169012140046802,0.15839408482025807,0.48269099781906366,ols_(peso_fracao)_(status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07521262130154208,0.08337094926249262,-0.5371173415890889,0.6858083421642502,ols_(peso_fracao)_(sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.0831431548849326,0.09141789995333569,-0.8481618890062768,0.7519358583485121,ols_(peso_fracao)_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.07268156040745644,0.08063266529451935,-0.4378035796574844,0.6455162218814111,spl_(peso_fracao)_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.07352035246991369,0.08116151688937354,-0.4567258938322476,0.6684628468883738,ols_(peso_fracao)_(pais_status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07082086454620748,0.07774260315793168,-0.3365822416691435,0.6407923061137251,ols_(peso_fracao)_(pais_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07967033602422693,0.08940276501815923,-0.7675814324575481,0.731496545282406,ols_(peso_fracao)_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06209705725609027,0.06779750713901894,-0.016494376676108757,0.551360124657718,spl_(peso_fracao)_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07374208782469147,0.08144824860240397,-0.46703687235566327,0.6707356313593851,ols_(peso_fracao)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06380701819608665,0.06959207689112891,-0.07101887538467233,0.5688911259579257,spl_(peso_fracao)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06954377261210251,0.07786912576375134,-0.34093623726423106,0.6135973554780721,ols_(consumo_fracao)_(pais),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.05108016703563467,0.058682898315719115,0.238446111512171,0.43839509093615103,ols_(consumo_fracao)_(modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.085707068317779,0.0943650846603349,-0.969247021121151,0.7780170389987541,ols_(consumo_fracao)_(pais_status),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.08095722591456227,0.08899020917601687,-0.7513057946332318,0.7296996909200615,ols_(consumo_fracao)_(pais_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.060829858793917405,0.06652437154272262,0.021323657312404043,0.5383680148258084,ols_(consumo_fracao)_(pais_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08882513289380001,0.09808089026368431,-1.1273861517184631,0.809735272713081,ols_(consumo_fracao)_(status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.05535401536805643,0.06165409908260785,0.15937666497454106,0.4822218617647467,ols_(consumo_fracao)_(status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.0747299484150686,0.08273589460360596,-0.5137894137981351,0.6808610771746444,ols_(consumo_fracao)_(sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08508015682187672,0.09363501441642612,-0.9388941166212881,0.771639837738028,ols_(consumo_fracao)_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.0761784572966872,0.0846528945592335,-0.5847514387816113,0.6957077582247999,ols_(consumo_fracao)_(pais_status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07166478423353355,0.07879667321284081,-0.37307194453695947,0.6494428895691369,ols_(consumo_fracao)_(pais_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07914264088895358,0.08867409978531947,-0.7388859798823488,0.7260882690128752,ols_(consumo_fracao)_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.0755825210933997,0.0838601747393903,-0.5552100549780852,0.6895996825985203,ols_(consumo_fracao)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06997250874696881,0.07823186532448645,-0.3534583645093117,0.617958635559327,ols_(peso_consumo_fracao)_(pais),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.05104559006682328,0.058662205326525496,0.23898310093730457,0.43804049728465905,ols_(peso_consumo_fracao)_(modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08502612668625362,0.09357237305928934,-0.9363007634149927,0.7710902210038237,ols_(peso_consumo_fracao)_(pais_status),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.07996131247530695,0.08791198645855912,-0.7091245655083582,0.719568850311927,ols_(peso_consumo_fracao)_(pais_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06643688443466263,0.07539085727778026,-0.2569410008175521,0.5819928126811839,spl_(peso_consumo_fracao)_(pais_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06123641600870302,0.06692735931922943,0.009430597209997393,0.5425363337809116,ols_(peso_consumo_fracao)_(pais_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08850507123702019,0.09769324963845354,-1.1106034398131048,0.8064794740645194,ols_(peso_consumo_fracao)_(status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06766524294110668,0.07633832167535855,-0.28873239228696335,0.5944881799971785,spl_(peso_consumo_fracao)_(status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.0553892768978244,0.06168185490700247,0.15861962056283108,0.4825834366712688,ols_(peso_consumo_fracao)_(status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07433427087413551,0.08221816385754538,-0.4949032178398063,0.6768054560472451,ols_(peso_consumo_fracao)_(sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.08299638143351669,0.09125236091089535,-0.8414746658341907,0.7504428185087121,ols_(peso_consumo_fracao)_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.06964401167464372,0.07795349925071662,-0.3438436992395548,0.6146170283987159,spl_(peso_consumo_fracao)_(pais_status_sexo),LOSO_paises_case,Estudo_L,5,0.0,1.0
0.07553119838454003,0.08379216549155281,-0.552688577338512,0.6890736446251037,ols_(peso_consumo_fracao)_(pais_status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06326619791219365,0.06901533648450313,-0.0533404179275756,0.5633465569053617,spl_(peso_consumo_fracao)_(pais_status_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07071873697219463,0.07761599646984531,-0.33223243979979866,0.6397454374818377,ols_(peso_consumo_fracao)_(pais_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.057883744697853026,0.06376893313985292,0.10071814227883635,0.508163813427008,spl_(peso_consumo_fracao)_(pais_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07883829639086318,0.08825553163995957,-0.7225086055363674,0.7229690592348736,ols_(peso_consumo_fracao)_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.05904811969170617,0.06482214421861893,0.07076766254033418,0.520099877408426,spl_(peso_consumo_fracao)_(status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.07360229802615499,0.08126738291255949,-0.46052864082353717,0.6693027877858799,ols_(peso_consumo_fracao)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.06092342669468711,0.06661635847862249,0.01861524601910114,0.5393257847362521,spl_(peso_consumo_fracao)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_L,5,1.0,1.0
0.16841062687433883,0.21082718038283826,-0.9223605602668248,0.44987156563096686,baseline_mediana_modelo,LOSO_paises_case,Estudo_X,10,1.0,1.0
0.18679809649997026,0.2282595094835076,-1.253405790939988,0.5191804890440346,ols_(fracao),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.21321288624060752,0.25325527294818706,-1.7739500695842239,0.5669566556184581,ols_(sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.18185391534363016,0.22223680209708488,-1.136060774602258,0.4901893852849094,ols_(modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.18237282930457732,0.22054061018686483,-1.1035788247063132,0.5159027489959606,ols_(pais_status),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.22429873209299572,0.2644677229623006,-2.0250112823211013,0.5901380750174121,ols_(pais_sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.18520273788839683,0.2254133111666807,-1.1975601132007863,0.4973781809127706,ols_(pais_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.2054119515717538,0.24552718102842752,-1.607238748369126,0.550644256847048,ols_(status_sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.17573393758065536,0.2165144828351163,-1.027475200316574,0.47705515576536534,ols_(status_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.2100791398280323,0.24987786499557244,-1.7004567116841058,0.550824161765288,ols_(sexo_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.2175148505935553,0.257575804001279,-1.869404499404761,0.5759524184346574,ols_(pais_status_sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.17530051834518456,0.21604885144855193,-1.0187640883110642,0.476398351052684,ols_(pais_status_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.22137791131133483,0.26141796360668845,-1.955646573195509,0.5751290120966435,ols_(pais_sexo_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.20213237680145274,0.24191019002922232,-1.530987335078085,0.5337416913898639,ols_(status_sexo_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.2144629457957603,0.25432729795471926,-1.7974839349116518,0.5602517293660989,ols_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.21171612752456942,0.25176160137575604,-1.7413256606685725,0.5638268095068015,ols_(peso)_(sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.1773085658348762,0.217976222896968,-1.0549435322822793,0.48043410424635924,ols_(peso)_(modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.18434780448502758,0.22293630738725967,-1.1495287270119863,0.5174229306876487,ols_(peso)_(pais_status),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.2235275495236259,0.2636795952973593,-2.007008762485436,0.5885254685630409,ols_(peso)_(pais_sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.18398612781313192,0.22425572761844748,-1.175047444585997,0.49476637665402673,ols_(peso)_(pais_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.2099117715008314,0.24996771791946354,-1.702399161106241,0.5600537520163541,ols_(peso)_(status_sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.22326875411963254,0.26341537553705374,-2.000985444191174,0.5879843059960728,spl_(peso)_(status_sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.17462190411299375,0.21523553910985882,-1.0035934886522777,0.475734049883903,ols_(peso)_(status_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.20855415703666247,0.24833882820880282,-1.6672940849810405,0.5475453152637039,ols_(peso)_(sexo_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.22061427485220078,0.2606307697162217,-1.9378730138800249,0.5734856798377381,spl_(peso)_(sexo_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.21601890928744188,0.2560688669237043,-1.8359280374634088,0.5728242815946738,ols_(peso)_(pais_status_sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.22568139152877092,0.26588366474176617,-2.057489392647099,0.5930293301091218,spl_(peso)_(pais_status_sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.17791003371396008,0.2185365369464159,-1.0655216915643186,0.48172484822514094,ols_(peso)_(pais_status_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.22059169352326644,0.26060750706384345,-1.9373485963773938,0.57343708705468,ols_(peso)_(pais_sexo_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.20671594752648187,0.24648989540924132,-1.6277248480746715,0.5435934677438246,ols_(peso)_(status_sexo_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.220327857639503,0.2603357764308746,-1.931226351588438,0.572869341089051,spl_(peso)_(status_sexo_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.21293834765905134,0.25277570753293216,-1.7634544855890555,0.5569726715305727,ols_(peso)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.2227876011997206,0.26287375942317115,-1.9886573022001648,0.5781629072418396,spl_(peso)_(pais_status_sexo_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.20159980329170457,0.24281099170284956,-1.5498717193615277,0.5471424367392546,ols_(consumo)_(pais),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.1843783163088762,0.22498455952894764,-1.1892082424003112,0.4967025535797373,ols_(consumo)_(modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.19014217088967383,0.2325770803415713,-1.3394591989771616,0.5252848573024489,ols_(consumo)_(pais_status),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.22933693580768177,0.27028177438406487,-2.1594767913591313,0.6046780440718061,ols_(consumo)_(pais_sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.19815074297513136,0.23910280900673636,-1.4725837079499713,0.5289903935774192,ols_(consumo)_(pais_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
0.20509788701627088,0.24548983842854696,-1.606445730919332,0.5513065349352535,ols_(consumo)_(status_sexo),LOSO_paises_case,Estudo_X,10,0.0,1.0
0.17740273436432302,0.21867011485470492,-1.0680475153348836,0.48236342355537365,ols_(consumo)_(status_modelo),LOSO_paises_case,Estudo_X,10,1.0,1.0
