"ID_Observacao","Estudo","Pais_Estudo","Status_Metabolico","Sexo_Animal","Peso_Corporal_kg","Consumo_MS_kg","Fracao_Perda_A","Modelo","MAPE","MAPE_log","MAPE_boxcox"
154,"Estudo_CL","Terra Nortenha","Terminação","Boi",512.2,8.12,0.01585318235,"Modelo_3",0.131971740526654,-2.02516746623493,-1.51772139961806
154,"Estudo_CL","Terra Nortenha","Terminação","Boi",512.2,8.12,0.01585318235,"Modelo_4",0.290738599871548,-1.23533069773626,-1.03226479943957
154,"Estudo_CL","Terra Nortenha","Terminação","Boi",512.2,8.12,0.01585318235,"Modelo_5",0.0955868978805395,-2.34771951977598,-1.68517756211108
155,"Estudo_CL","Terra Nortenha","Terminação","Boi",506.9,10.2,0.02012231209,"Modelo_1",0.0218613366645846,-3.8230356515073,-2.27461176897583
155,"Estudo_CL","Terra Nortenha","Terminação","Boi",506.9,10.2,0.02012231209,"Modelo_2",0.101136789506558,-2.29128132689762,-1.65703430122607
155,"Estudo_CL","Terra Nortenha","Terminação","Boi",506.9,10.2,0.02012231209,"Modelo_3",0.0156652092442224,-4.15631299723199,-2.37534635613624
155,"Estudo_CL","Terra Nortenha","Terminação","Boi",506.9,10.2,0.02012231209,"Modelo_4",0.133541536539663,-2.01334271440577,-1.51126921389987
155,"Estudo_CL","Terra Nortenha","Terminação","Boi",506.9,10.2,0.02012231209,"Modelo_5",0.0230683322923173,-3.76929449842907,-2.25740435445936
156,"Estudo_BV","Vale do Indus Novo","Maturo","Novilha",447.7,7.4,0.01652892562,"Modelo_1",0.150326797385621,-1.89494370546329,-1.44538690464193
156,"Estudo_BV","Vale do Indus Novo","Maturo","Novilha",447.7,7.4,0.01652892562,"Modelo_2",0.234013071895425,-1.45237830238374,-1.1773232851338
156,"Estudo_BV","Vale do Indus Novo","Maturo","Novilha",447.7,7.4,0.01652892562,"Modelo_3",0.115326797385621,-2.1599854642652,-1.58968935279763
156,"Estudo_BV","Vale do Indus Novo","Maturo","Novilha",447.7,7.4,0.01652892562,"Modelo_4",0.015686274509804,-4.15496918403853,-2.3749600716156
156,"Estudo_BV","Vale do Indus Novo","Maturo","Novilha",447.7,7.4,0.01652892562,"Modelo_5",0.112902483660131,-2.18123080930736,-1.60076730744998
157,"Estudo_BV","Vale do Indus Novo","Maturo","Novilha",443.5,7.4,0.0166854566,"Modelo_1",0.185973700688791,-1.68215000941232,-1.32093381255169
157,"Estudo_BV","Vale do Indus Novo","Maturo","Novilha",443.5,7.4,0.0166854566,"Modelo_2",0.266149029430182,-1.32369886607232,-1.0924656611812
157,"Estudo_BV","Vale do Indus Novo","Maturo","Novilha",443.5,7.4,0.0166854566,"Modelo_3",0.134564809016907,-2.00570934456655,-1.50709188587362
157,"Estudo_BV","Vale do Indus Novo","Maturo","Novilha",443.5,7.4,0.0166854566,"Modelo_4",0.0269254852849091,-3.61468203252145,-2.20632323591823
157,"Estudo_BV","Vale do Indus Novo","Maturo","Novilha",443.5,7.4,0.0166854566,"Modelo_5",0.135299937382592,-2.0002612066097,-1.50410456063016
158,"Estudo_CV","Terra Nortenha","Crescimento","Boi",421,11.46,0.02722090261,"Modelo_1",0.413924050632911,-0.882072774563815,-0.775012875671319
158,"Estudo_CV","Terra Nortenha","Crescimento","Boi",421,11.46,0.02722090261,"Modelo_2",0.233610759493671,-1.45409896961244,-1.17843593068559
158,"Estudo_CV","Terra Nortenha","Crescimento","Boi",421,11.46,0.02722090261,"Modelo_3",0.415779272151899,-0.877600755325337,-0.771578314781663
158,"Estudo_CV","Terra Nortenha","Crescimento","Boi",421,11.46,0.02722090261,"Modelo_4",0.233037974683544,-1.45655385722204,-1.18002235571972
158,"Estudo_CV","Terra Nortenha","Crescimento","Boi",421,11.46,0.02722090261,"Modelo_5",0.338584651898734,-1.08298113842996,-0.924654337297641
159,"Estudo_CH","Vale do Indus Novo","Crescimento","Novilha",200,5.98,0.0299,"Modelo_1",0.74887753522217,-0.28917981320949,-0.276991075605393
159,"Estudo_CH","Vale do Indus Novo","Crescimento","Novilha",200,5.98,0.0299,"Modelo_2",0.604725189657842,-0.502981156116397,-0.466871503035701
159,"Estudo_CH","Vale do Indus Novo","Crescimento","Novilha",200,5.98,0.0299,"Modelo_3",0.938008979718223,-0.0639957567613701,-0.0633853508096486
159,"Estudo_CH","Vale do Indus Novo","Crescimento","Novilha",200,5.98,0.0299,"Modelo_4",0.944263817928472,-0.0573496837360163,-0.0568591530092665
159,"Estudo_CH","Vale do Indus Novo","Crescimento","Novilha",200,5.98,0.0299,"Modelo_5",0.600309645455953,-0.510309681127366,-0.473166661530907
160,"Estudo_BW","Campo Rico","Terminação","Boi",483,13.19,0.02730848861,"Modelo_1",0.177842805918477,-1.72685523168145,-1.34774306403359
160,"Estudo_BW","Campo Rico","Terminação","Boi",483,13.19,0.02730848861,"Modelo_2",0.289318715740016,-1.24022637590205,-1.03564190614219
160,"Estudo_BW","Campo Rico","Terminação","Boi",483,13.19,0.02730848861,"Modelo_3",0.0826571322589951,-2.4930541637136,-1.75549375603859
160,"Estudo_BW","Campo Rico","Terminação","Boi",483,13.19,0.02730848861,"Modelo_4",0.141614804434736,-1.95464455209483,-1.47889949932212
160,"Estudo_BW","Campo Rico","Terminação","Boi",483,13.19,0.02730848861,"Modelo_5",0.113068870296336,-2.17975817427322,-1.60000170711635
161,"Estudo_BW","Campo Rico","Terminação","Boi",483,13.51,0.02797101449,"Modelo_1",0.250433179723502,-1.38456314165146,-1.13301100649753
161,"Estudo_BW","Campo Rico","Terminação","Boi",483,13.51,0.02797101449,"Modelo_2",0.353049216589862,-1.04114780800012,-0.894234935522455
161,"Estudo_BW","Campo Rico","Terminação","Boi",483,13.51,0.02797101449,"Modelo_3",0.174189861751152,-1.74760941516004,-1.36006744826839
161,"Estudo_BW","Campo Rico","Terminação","Boi",483,13.51,0.02797101449,"Modelo_4",0.0459354838709677,-3.08051739149536,-2.01044485522473
161,"Estudo_BW","Campo Rico","Terminação","Boi",483,13.51,0.02797101449,"Modelo_5",0.203381382488479,-1.59267233107868,-1.26618280001847
162,"Estudo_AC","Grandvale","Terminação","Boi",678,8.6,0.01268436578,"Modelo_1",0.479508196721312,-0.734994290495445,-0.659603290762998
162,"Estudo_AC","Grandvale","Terminação","Boi",678,8.6,0.01268436578,"Modelo_2",0.318073770491803,-1.14547194042716,-0.969389778705539
162,"Estudo_AC","Grandvale","Terminação","Boi",678,8.6,0.01268436578,"Modelo_3",0.460202868852459,-0.776087867474924,-0.692362883928497
162,"Estudo_AC","Grandvale","Terminação","Boi",678,8.6,0.01268436578,"Modelo_4",0.198360655737705,-1.61766841157062,-1.28162602298041
162,"Estudo_AC","Grandvale","Terminação","Boi",678,8.6,0.01268436578,"Modelo_5",0.677842213114754,-0.388840742145715,-0.367017918154743
163,"Estudo_AC","Grandvale","Terminação","Boi",682,8.5,0.01246334311,"Modelo_1",0.344600938967136,-1.06536823008896,-0.911893500956955
163,"Estudo_AC","Grandvale","Terminação","Boi",682,8.5,0.01246334311,"Modelo_2",0.198967136150235,-1.61461561286927,-1.27974612744663
163,"Estudo_AC","Grandvale","Terminação","Boi",682,8.5,0.01246334311,"Modelo_3",0.325246009389671,-1.12317343102783,-0.953523041916741
163,"Estudo_AC","Grandvale","Terminação","Boi",682,8.5,0.01246334311,"Modelo_4",0.0854460093896713,-2.45987057162668,-1.73970779570507
163,"Estudo_AC","Grandvale","Terminação","Boi",682,8.5,0.01246334311,"Modelo_5",0.530235680751174,-0.634433690614522,-0.577712687185665
164,"Estudo_AC","Grandvale","Terminação","Boi",675,9.1,0.01348148148,"Modelo_1",0.263865546218487,-1.33231560019732,-1.09825086880233
164,"Estudo_AC","Grandvale","Terminação","Boi",675,9.1,0.01348148148,"Modelo_2",0.121126050420168,-2.11092353660928,-1.56383559379776
164,"Estudo_AC","Grandvale","Terminação","Boi",675,9.1,0.01348148148,"Modelo_3",0.253073949579832,-1.37407354213388,-1.12607595032089
164,"Estudo_AC","Grandvale","Terminação","Boi",675,9.1,0.01348148148,"Modelo_4",0.04,-3.2188758248682,-2.06423070752275
164,"Estudo_AC","Grandvale","Terminação","Boi",675,9.1,0.01348148148,"Modelo_5",0.421080672268908,-0.864930843065406,-0.761822622567422
165,"Estudo_AU","Planalto Sol","Crescimento","Novilha",242,5.57,0.02301652893,"Modelo_1",0.246057222609909,-1.4021911578644,-1.14461648750403
165,"Estudo_AU","Planalto Sol","Crescimento","Novilha",242,5.57,0.02301652893,"Modelo_2",0.303993021632938,-1.1907505329942,-1.0012834841098
165,"Estudo_AU","Planalto Sol","Crescimento","Novilha",242,5.57,0.02301652893,"Modelo_3",0.139936496859735,-1.96656655313668,-1.48552022105701
165,"Estudo_AU","Planalto Sol","Crescimento","Novilha",242,5.57,0.02301652893,"Modelo_4",0.18374040474529,-1.69423136132591,-1.32821436278869
165,"Estudo_AU","Planalto Sol","Crescimento","Novilha",242,5.57,0.02301652893,"Modelo_5",0.258116538729937,-1.35434409554285,-1.11297282095502
166,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.54,0.0275483871,"Modelo_1",0.0262857142857143,-3.63872967042846,-2.21442455735686
166,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.54,0.0275483871,"Modelo_2",0.0852028571428572,-2.46272031116856,-1.74106963880027
166,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.54,0.0275483871,"Modelo_3",0.1458045,-1.92548859568634,-1.46260801651628
166,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.54,0.0275483871,"Modelo_4",0.281,-1.26940060964839,-1.05566417421265
166,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.54,0.0275483871,"Modelo_5",0.0332657857142857,-3.40322586621797,-2.13251286777632
167,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.63,0.02783870968,"Modelo_1",0.064857881136951,-2.73555684689204,-1.86620679751648
167,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.63,0.02783870968,"Modelo_2",0.167117571059432,-1.78905769595008,-1.38445207251102
167,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.63,0.02783870968,"Modelo_3",0.0454071705426355,-3.09208524493853,-2.01502779242428
167,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.63,0.02783870968,"Modelo_4",0.170736434108527,-1.76763423253943,-1.37188619917165
167,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.63,0.02783870968,"Modelo_5",0.0575128552971577,-2.85574678578162,-1.9181646022168
169,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.36,0.02696774194,"Modelo_1",0.18760045924225,-1.6734407944266,-1.31566901168524
169,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.36,0.02696774194,"Modelo_2",0.274659012629162,-1.29222490477046,-1.07120675912776
169,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.36,0.02696774194,"Modelo_3",0.0901640068886338,-2.40612496826127,-1.71380441816866
169,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.36,0.02696774194,"Modelo_4",0.00780711825487953,-4.85271936467043,-2.55596656220614
169,"Estudo_I","Planalto Sol","Crescimento","Novilha",310,8.36,0.02696774194,"Modelo_5",0.178709471871412,-1.72199385390463,-1.34484514003903
171,"Estudo_J","Grandvale","Terminação","Boi",419,9.94,0.02372315036,"Modelo_1",0.021523077861106,-3.83862953062981,-2.27955307467517
171,"Estudo_J","Grandvale","Terminação","Boi",419,9.94,0.02372315036,"Modelo_2",0.137689165294799,-1.98275655975064,-1.49447329286539
171,"Estudo_J","Grandvale","Terminação","Boi",419,9.94,0.02372315036,"Modelo_3",0.0364368026339857,-3.3121759537445,-2.09926041076303
171,"Estudo_J","Grandvale","Terminação","Boi",419,9.94,0.02372315036,"Modelo_4",0.175757575757576,-1.73864964391411,-1.35475631019752
171,"Estudo_J","Grandvale","Terminação","Boi",419,9.94,0.02372315036,"Modelo_5",0.07940735321017,-2.53316430531719,-1.77436619256767
173,"Estudo_CF","Grandvale","Crescimento","Boi",352,9.69,0.02752840909,"Modelo_1",0.0429139072847681,-3.14855932645074,-2.03717468225844
173,"Estudo_CF","Grandvale","Crescimento","Boi",352,9.69,0.02752840909,"Modelo_2",0.0791880794701987,-2.5359295032297,-1.77565891210473
173,"Estudo_CF","Grandvale","Crescimento","Boi",352,9.69,0.02752840909,"Modelo_3",0.134390728476821,-2.00700383782009,-1.50780096534985
173,"Estudo_CF","Grandvale","Crescimento","Boi",352,9.69,0.02752840909,"Modelo_4",0.347615894039735,-1.05665716155072,-0.905557226702846
173,"Estudo_CF","Grandvale","Crescimento","Boi",352,9.69,0.02752840909,"Modelo_5",0.0439814569536424,-3.12398716676343,-2.02758455295205
174,"Estudo_CF","Grandvale","Crescimento","Boi",352,10.3,0.02926136364,"Modelo_1",0.30464135021097,-1.18862009523635,-0.999792521584531
174,"Estudo_CF","Grandvale","Crescimento","Boi",352,10.3,0.02926136364,"Modelo_2",0.388767932489452,-0.944772687962354,-0.822685055197931
174,"Estudo_CF","Grandvale","Crescimento","Boi",352,10.3,0.02926136364,"Modelo_3",0.243270042194093,-1.41358316791205,-1.15208388522502
174,"Estudo_CF","Grandvale","Crescimento","Boi",352,10.3,0.02926136364,"Modelo_4",0.0873417721518987,-2.43792644086381,-1.72918196854541
174,"Estudo_CF","Grandvale","Crescimento","Boi",352,10.3,0.02926136364,"Modelo_5",0.305762869198312,-1.18494541470927,-0.997218597999145
175,"Estudo_CF","Grandvale","Terminação","Boi",352,11.5,0.03267045455,"Modelo_1",0.289208633093525,-1.24060693750572,-1.03590421510848
175,"Estudo_CF","Grandvale","Terminação","Boi",352,11.5,0.03267045455,"Modelo_2",0.124532374100719,-2.08318956394258,-1.54905161573432
175,"Estudo_CF","Grandvale","Terminação","Boi",352,11.5,0.03267045455,"Modelo_3",0.280971223021583,-1.26950302406843,-1.05573415298741
175,"Estudo_CF","Grandvale","Terminação","Boi",352,11.5,0.03267045455,"Modelo_4",0.125179856115108,-2.07800372691021,-1.54627355704851
175,"Estudo_CF","Grandvale","Terminação","Boi",352,11.5,0.03267045455,"Modelo_5",0.161037410071942,-1.82611858029395,-1.40600024031589
177,"Estudo_CF","Grandvale","Crescimento","Boi",352,12.2,0.03465909091,"Modelo_1",0.221576763485477,-1.50698618752451,-1.2123560862684
177,"Estudo_CF","Grandvale","Crescimento","Boi",352,12.2,0.03465909091,"Modelo_2",0.323701244813278,-1.12793427248032,-0.956919585623777
177,"Estudo_CF","Grandvale","Crescimento","Boi",352,12.2,0.03465909091,"Modelo_3",0.17545643153527,-1.74036452025647,-1.35577395288392
177,"Estudo_CF","Grandvale","Crescimento","Boi",352,12.2,0.03465909091,"Modelo_4",0.0630705394190871,-2.76350150563843,-1.87845489057939
177,"Estudo_CF","Grandvale","Crescimento","Boi",352,12.2,0.03465909091,"Modelo_5",0.251310373443983,-1.38106655616007,-1.13070171097458
178,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,10.3,0.02939497717,"Modelo_1",0.396610169491525,-0.924801421542065,-0.807597655463103
178,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,10.3,0.02939497717,"Modelo_2",0.22764406779661,-1.47997197597878,-1.1950972873928
178,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,10.3,0.02939497717,"Modelo_3",0.397446610169491,-0.922694667947705,-0.80600082008013
178,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,10.3,0.02939497717,"Modelo_4",0.187118644067797,-1.67601240305677,-1.31722500429216
178,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,10.3,0.02939497717,"Modelo_5",0.273582542372881,-1.29615190238617,-1.07387019962003
179,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,9.63,0.02748287671,"Modelo_1",0.465046728971963,-0.765617386030981,-0.684054171702261
179,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,9.63,0.02748287671,"Modelo_2",0.294114018691589,-1.22378776814681,-1.0242826652139
179,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,9.63,0.02748287671,"Modelo_3",0.458455140186916,-0.7798928324498,-0.695375804010936
179,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,9.63,0.02748287671,"Modelo_4",0.224,-1.4961092271271,-1.20542384650882
179,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,9.63,0.02748287671,"Modelo_5",0.333754579439252,-1.09734934819551,-0.935014514199196
180,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,7.92,0.02260273973,"Modelo_1",0.0643750000000001,-2.74302991999824,-1.86949229638183
180,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,7.92,0.02260273973,"Modelo_2",0.04565,-3.08675167194116,-2.0129167202905
180,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,7.92,0.02260273973,"Modelo_3",0.04283359375,-3.15043258356692,-2.03790288914651
180,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,7.92,0.02260273973,"Modelo_4",0.1585,-1.8420006856648,-1.41516143031734
180,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,7.92,0.02260273973,"Modelo_5",0.03602546875,-3.32352912538384,-2.10345645345936
181,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,8.66,0.02471461187,"Modelo_1",0.170322580645161,-1.77006110676698,-1.37331373509065
181,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,8.66,0.02471461187,"Modelo_2",0.0420677419354838,-3.16847405680443,-2.04489539092824
181,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,8.66,0.02471461187,"Modelo_3",0.155247580645161,-1.86273414189602,-1.42705550114902
181,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,8.66,0.02471461187,"Modelo_4",0.0501935483870968,-2.99186877872895,-1.97479119089166
181,"Estudo_AE","Planalto Sol","Terminação","Boi",350.4,8.66,0.02471461187,"Modelo_5",0.0625059677419356,-2.77249324292711,-1.88237416745986
183,"Estudo_AE","Planalto Sol","Maturo","Boi",458,13.7,0.02991266376,"Modelo_1",0.094273127753304,-2.3615590954536,-1.69200630921451
183,"Estudo_AE","Planalto Sol","Maturo","Boi",458,13.7,0.02991266376,"Modelo_2",0.21895154185022,-1.51890484373979,-1.21992630377451
183,"Estudo_AE","Planalto Sol","Maturo","Boi",458,13.7,0.02991266376,"Modelo_3",0.0751101321585904,-2.58879981375188,-1.80017042762198
183,"Estudo_AE","Planalto Sol","Maturo","Boi",458,13.7,0.02991266376,"Modelo_4",0.17920704845815,-1.71921344630104,-1.34318580578371
183,"Estudo_AE","Planalto Sol","Maturo","Boi",458,13.7,0.02991266376,"Modelo_5",0.120762995594714,-2.11392536826771,-1.56542839679137
184,"Estudo_AE","Planalto Sol","Maturo","Boi",458,14.3,0.03122270742,"Modelo_1",0.184674329501916,-1.68916138626614,-1.32516227132118
184,"Estudo_AE","Planalto Sol","Maturo","Boi",458,14.3,0.03122270742,"Modelo_2",0.298766283524904,-1.2080936716991,-1.01338549298685
184,"Estudo_AE","Planalto Sol","Maturo","Boi",458,14.3,0.03122270742,"Modelo_3",0.165249042145594,-1.80030159666294,-1.39101490573079
184,"Estudo_AE","Planalto Sol","Maturo","Boi",458,14.3,0.03122270742,"Modelo_4",0.254865900383142,-1.36701775299797,-1.12139881914056
184,"Estudo_AE","Planalto Sol","Maturo","Boi",458,14.3,0.03122270742,"Modelo_5",0.209322605363985,-1.5638786507565,-1.24824919386213
186,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.36,0.009111747851,"Modelo_1",0.00743243243243251,-4.90190209395978,-2.56735226449866
186,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.36,0.009111747851,"Modelo_2",0.0939662162162163,-2.36481996326764,-1.69361116924065
186,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.36,0.009111747851,"Modelo_3",0.0995945945945946,-2.30664738700292,-1.66474395103649
186,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.36,0.009111747851,"Modelo_4",0.128040540540541,-2.05540834223568,-1.53411861583106
186,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.36,0.009111747851,"Modelo_5",0.328199324324324,-1.11413415905976,-0.947060757988659
187,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.58,0.009426934097,"Modelo_1",0.152011291460833,-1.88380047496839,-1.43906499689308
187,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.58,0.009426934097,"Modelo_2",0.228135497529993,-1.47781553913428,-1.19371354855174
187,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.58,0.009426934097,"Modelo_3",0.0607198306280874,-2.80148493529115,-1.89493917465902
187,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.58,0.009426934097,"Modelo_4",0.0248412138320394,-3.69525115708663,-2.23323732400849
187,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.58,0.009426934097,"Modelo_5",0.127345095271701,-2.06085459206591,-1.53705590744895
188,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.86,0.009828080229,"Modelo_1",0.182528127068167,-1.70085099691354,-1.33219235861737
188,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.86,0.009828080229,"Modelo_2",0.258475181998676,-1.35295559738476,-1.11204773835255
188,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.86,0.009828080229,"Modelo_3",0.094692256783587,-2.35712304788192,-1.68982055369189
188,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.86,0.009828080229,"Modelo_4",0.0465916611515552,-3.06633369910874,-2.00480382917875
188,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.86,0.009828080229,"Modelo_5",0.078152217074785,-2.54909685303804,-1.78179990822028
189,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.64,0.009512893983,"Modelo_1",0.242606516290727,-1.41631442260733,-1.15387041754287
189,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.64,0.009512893983,"Modelo_2",0.311117794486216,-1.16758367810868,-0.98501915243354
189,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.64,0.009512893983,"Modelo_3",0.161102756892231,-1.82571287602055,-1.40576564785827
189,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.64,0.009512893983,"Modelo_4",0.126315789473684,-2.06897024181254,-1.5414239753657
189,"Estudo_CO","Costa Austral","Maturo","Boi",698,6.64,0.009512893983,"Modelo_5",0.00515538847117795,-5.26771280621904,-2.64696511753784
190,"Estudo_BI","Grandvale","Crescimento","Boi",274,6.5,0.02372262774,"Modelo_1",0.0539682539682539,-2.91935929476942,-1.94491526889667
190,"Estudo_BI","Grandvale","Crescimento","Boi",274,6.5,0.02372262774,"Modelo_2",0.138015873015873,-1.98038657858529,-1.49316540887293
190,"Estudo_BI","Grandvale","Crescimento","Boi",274,6.5,0.02372262774,"Modelo_3",0.0705952380952382,-2.65079258583368,-1.82842042459897
190,"Estudo_BI","Grandvale","Crescimento","Boi",274,6.5,0.02372262774,"Modelo_4",0.0833333333333333,-2.484906649788,-1.75163239791215
190,"Estudo_BI","Grandvale","Crescimento","Boi",274,6.5,0.02372262774,"Modelo_5",0.0524174603174604,-2.94851553099271,-1.95700662456228
191,"Estudo_BI","Grandvale","Crescimento","Boi",274,8.4,0.03065693431,"Modelo_1",0.0897435897435897,-2.41079867763428,-1.7160735892212
191,"Estudo_BI","Grandvale","Crescimento","Boi",274,8.4,0.03065693431,"Modelo_2",0.187589743589744,-1.67349791560103,-1.31570358679569
191,"Estudo_BI","Grandvale","Crescimento","Boi",274,8.4,0.03065693431,"Modelo_3",0.0254807692307692,-3.66983125914324,-2.22481595578719
191,"Estudo_BI","Grandvale","Crescimento","Boi",274,8.4,0.03065693431,"Modelo_4",0.130769230769231,-2.03432110639936,-1.52270039759164
191,"Estudo_BI","Grandvale","Crescimento","Boi",274,8.4,0.03065693431,"Modelo_5",0.0970166666666667,-2.3328724939325,-1.67782012546819
192,"Estudo_BI","Grandvale","Terminação","Boi",369,10.4,0.02818428184,"Modelo_1",0.443478260869565,-0.813106495638925,-0.721530155214574
192,"Estudo_BI","Grandvale","Terminação","Boi",369,10.4,0.02818428184,"Modelo_2",0.267965217391304,-1.31689809274754,-1.087889104223
192,"Estudo_BI","Grandvale","Terminação","Boi",369,10.4,0.02818428184,"Modelo_3",0.471695652173913,-0.751421306088836,-0.672747298169844
192,"Estudo_BI","Grandvale","Terminação","Boi",369,10.4,0.02818428184,"Modelo_4",0.899130434782609,-0.106327166288921,-0.104649234640391
192,"Estudo_BI","Grandvale","Terminação","Boi",369,10.4,0.02818428184,"Modelo_5",0.358412173913043,-1.02607163106694,-0.883178266825684
193,"Estudo_BI","Grandvale","Terminação","Boi",369,10.8,0.02926829268,"Modelo_1",0.293939393939394,-1.22438167595714,-1.0246940375331
193,"Estudo_BI","Grandvale","Terminação","Boi",369,10.8,0.02926829268,"Modelo_2",0.133575757575758,-2.01308648961586,-1.51112915111795
193,"Estudo_BI","Grandvale","Terminação","Boi",369,10.8,0.02926829268,"Modelo_3",0.322159090909091,-1.13270978430445,-0.960321725583287
193,"Estudo_BI","Grandvale","Terminação","Boi",369,10.8,0.02926829268,"Modelo_4",0.718181818181818,-0.331032513325395,-0.315126019845566
193,"Estudo_BI","Grandvale","Terminação","Boi",369,10.8,0.02926829268,"Modelo_5",0.217707575757576,-1.52460251227694,-1.22353566597485
194,"Estudo_BH","Grandvale","Crescimento","Vaca",185,8.66,0.04681081081,"Modelo_1",0.18079739625712,-1.7103782323605,-1.33790379496803
194,"Estudo_BH","Grandvale","Crescimento","Vaca",185,8.66,0.04681081081,"Modelo_2",0.0513946297803091,-2.96822159096164,-1.96511921385695
194,"Estudo_BH","Grandvale","Crescimento","Vaca",185,8.66,0.04681081081,"Modelo_3",0.28313262815297,-1.26183984040414,-1.05049203134528
194,"Estudo_BH","Grandvale","Crescimento","Vaca",185,8.66,0.04681081081,"Modelo_4",0.479739625711961,-0.734511768690908,-0.659216222834871
194,"Estudo_BH","Grandvale","Crescimento","Vaca",185,8.66,0.04681081081,"Modelo_5",0.0526362896663954,-2.94434947951014,-1.95528539479889
195,"Estudo_BH","Grandvale","Crescimento","Vaca",229,8.89,0.0388209607,"Modelo_1",0.214121510673235,-1.54121161821734,-1.23402207468882
195,"Estudo_BH","Grandvale","Crescimento","Vaca",229,8.89,0.0388209607,"Modelo_2",0.0789047619047618,-2.539513699279,-1.7773329151022
195,"Estudo_BH","Grandvale","Crescimento","Vaca",229,8.89,0.0388209607,"Modelo_3",0.319646962233169,-1.14053813523027,-0.965888216842704
195,"Estudo_BH","Grandvale","Crescimento","Vaca",229,8.89,0.0388209607,"Modelo_4",0.532758620689655,-0.62968682664272,-0.573785724826336
195,"Estudo_BH","Grandvale","Crescimento","Vaca",229,8.89,0.0388209607,"Modelo_5",0.119461412151067,-2.12476187062724,-1.5711664365005
196,"Estudo_BH","Grandvale","Terminação","Vaca",350,10.8,0.03085714286,"Modelo_1",0.176308539944904,-1.73551975090518,-1.35289761738993
196,"Estudo_BH","Grandvale","Terminação","Vaca",350,10.8,0.03085714286,"Modelo_2",0.0305234159779615,-3.48926115294571,-2.16311018178534
196,"Estudo_BH","Grandvale","Terminação","Vaca",350,10.8,0.03085714286,"Modelo_3",0.172469008264463,-1.75753772088691,-1.36593606021996
196,"Estudo_BH","Grandvale","Terminação","Vaca",350,10.8,0.03085714286,"Modelo_4",0.0115702479338843,-4.45931830897553,-2.45858817998808
196,"Estudo_BH","Grandvale","Terminação","Vaca",350,10.8,0.03085714286,"Modelo_5",0.0652031680440772,-2.73024722159688,-1.86386796761471
197,"Estudo_BH","Grandvale","Terminação","Vaca",374,10.5,0.02807486631,"Modelo_1",0.3376,-1.08589351626033,-0.926757913195213
